,user_id,group_id,rest_id,avialble_rest,sort_pop,sort_fit,sort_sim,fit_score,sim_score,c1_fit,c2_fit,c3_fit,c4_fit,c5_fit,fit_rank,sim_rank,pop_rank,tip,category,dish,price,time
133,14708,38185,29,0,1,0,0,3.5,0.2556521124770383,3.5,3.5,3.5,3.5,0,-1,-1,1,3,1,99,str,2023-06-19 14:30:18
134,14708,38185,5,0,1,0,0,4.0,0.3184136284722222,4.0,4.0,4.0,4.0,0,-1,-1,3,4,0,30,str,2023-06-19 14:31:01
135,14698,38031,5,-1,0,1,0,2.0,0.13966238839285713,4.0,0.0,0.0,-1.0,-1,2,-1,-1,4,0,30,str,2023-06-19 13:46:59
136,14698,38121,5,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,3,4,0,30,str,2023-06-19 13:53:34
137,14698,38121,29,-1,0,1,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1,1,-1,-1,3,1,99,str,2023-06-19 14:22:43
138,14698,38121,8,-1,0,1,0,0.0,0.0,0.0,0.0,0.0,-1.0,-1,2,-1,-1,3,0,47,str,2023-06-19 14:22:43
139,14688,38313,18,-1,0,1,0,5.0,0.24860774818401937,5.0,5.0,5.0,-1.0,-1,1,-1,-1,5,0,13,str,2023-06-19 15:06:07
140,14688,38313,32,-1,0,1,0,5.0,0.2848030570252792,5.0,5.0,5.0,-1.0,-1,2,-1,-1,5,0,16,str,2023-06-19 15:06:07
141,14688,38313,16,-1,0,1,0,4.5,0.29365079365079366,4.5,4.5,4.5,-1.0,-1,10,-1,-1,4,0,11,str,2023-06-19 15:06:27
142,14688,38313,19,-1,0,1,0,4.0,0.25396825396825395,4.0,4.0,4.0,-1.0,-1,16,-1,-1,4,0,26,str,2023-06-19 15:06:47
143,14688,38313,26,-1,0,1,0,4.5,0.3518173452956061,4.5,4.5,4.5,-1.0,-1,6,-1,-1,4,0,23,str,2023-06-19 15:08:19
144,14688,38313,11,-1,0,1,0,4.5,0.34476190476190477,4.5,4.5,4.5,-1.0,-1,7,-1,-1,4,0,10,str,2023-06-19 15:08:21
145,14688,38313,24,-1,0,1,0,4.5,0.41663748832866476,4.5,4.5,4.5,-1.0,-1,5,-1,-1,4,0,21,str,2023-06-19 15:08:24
146,14688,38313,7,-1,0,1,0,3.0,0.33909523809523806,4.5,0.0,4.5,-1.0,-1,9,-1,-1,4,0,20,str,2023-06-19 15:08:30
147,14640,37923,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,1,99,str,2023-06-19 13:14:36
148,14640,37976,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,1,99,str,2023-06-19 13:26:19
149,14640,38222,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,1,99,str,2023-06-19 15:17:45
150,14690,38366,29,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,1,99,str,2023-06-19 15:20:41
151,14690,38366,18,-1,1,0,0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1,-1,-1,2,5,0,13,str,2023-06-19 15:20:43
152,14690,38366,5,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,3,4,0,30,str,2023-06-19 15:21:04
153,14784,38358,18,-1,0,1,0,5.0,0.27443502824858756,5.0,1.0,-1.0,-1.0,-1,1,-1,-1,5,0,13,str,2023-06-19 15:17:41
154,14784,38358,32,-1,0,1,0,5.0,0.3445950911228689,5.0,1.0,-1.0,-1.0,-1,2,-1,-1,5,0,16,str,2023-06-19 15:17:53
155,14784,38358,30,-1,0,1,0,5.0,0.34538575119970466,5.0,1.0,-1.0,-1.0,-1,2,-1,-1,5,0,9,str,2023-06-19 15:20:07
156,14784,38358,26,-1,0,1,0,4.5,0.3910397975615367,4.5,0.0,-1.0,-1.0,-1,3,-1,-1,4,0,23,str,2023-06-19 15:20:51
157,14661,38372,29,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,1,99,str,2023-06-19 15:18:17
158,14661,38372,5,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,3,4,0,30,str,2023-06-19 15:18:24
159,14661,38372,4,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,4,4,0,61,str,2023-06-19 15:18:36
160,14661,38372,25,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,9,4,0,32,str,2023-06-19 15:18:46
161,14661,38378,29,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,1,99,str,2023-06-19 15:21:07
162,14661,38378,18,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,2,5,0,13,str,2023-06-19 15:21:09
163,14661,38378,5,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,3,4,0,30,str,2023-06-19 15:21:15
164,14661,38378,4,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,4,4,0,61,str,2023-06-19 15:21:17
165,14661,38378,15,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,12,4,0,40,str,2023-06-19 15:21:26
166,14661,38384,5,-1,0,1,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,2,-1,-1,4,0,30,str,2023-06-19 15:35:22
167,14661,38384,29,-1,0,1,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,3,-1,-1,3,1,99,str,2023-06-19 15:35:32
168,14661,38384,22,-1,0,1,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,1,-1,-1,4,0,18,str,2023-06-19 15:35:32
169,14661,38384,8,-1,0,1,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,4,-1,-1,3,0,47,str,2023-06-19 15:36:13
170,14661,38384,22,-1,0,1,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,1,-1,-1,4,0,18,str,2023-06-19 15:36:15
171,14659,36906,29,-1,0,1,0,3.5,0.25095850407423104,3.5,3.5,3.5,0.0,-1,1,-1,-1,3,1,99,str,2023-06-16 09:36:23
172,14659,36906,5,-1,0,1,0,4.0,0.31299293154761904,4.0,4.0,4.0,0.0,-1,4,-1,-1,4,0,30,str,2023-06-16 09:36:29
173,14659,38397,29,-1,1,0,0,3.5,0.25095850407423104,3.5,3.5,3.5,-1.0,-1,-1,-1,1,3,1,99,str,2023-06-19 15:36:16
174,14659,38397,5,-1,1,0,0,4.0,0.3129929315476191,4.0,4.0,4.0,-1.0,-1,-1,-1,3,4,0,30,str,2023-06-19 15:36:16
175,14659,38397,5,-1,0,1,0,4.0,0.3129929315476191,4.0,4.0,4.0,0.0,-1,14,-1,-1,4,0,30,str,2023-06-19 15:43:41
176,14659,38397,29,-1,0,1,0,3.5,0.25095850407423104,3.5,3.5,3.5,0.0,-1,20,-1,-1,3,1,99,str,2023-06-19 15:43:51
177,14806,38415,22,-1,0,1,0,4.5,0.380811733976291,4.5,4.5,4.5,0.0,-1,4,-1,-1,4,0,18,str,2023-06-19 16:06:26
178,14806,38415,26,-1,0,1,0,4.5,0.34616402116402123,4.5,4.5,4.5,0.0,-1,5,-1,-1,4,0,23,str,2023-06-19 16:06:49
179,14806,38415,24,-1,0,1,0,4.5,0.3956174136321195,4.5,4.5,4.5,0.0,-1,1,-1,-1,4,0,21,str,2023-06-19 16:07:30
180,14806,38415,29,-1,0,1,0,3.5,0.24701968819179504,3.5,3.5,3.5,0.0,-1,5,-1,-1,3,1,99,str,2023-06-19 16:08:13
181,14806,38415,7,-1,0,1,0,4.5,0.37236507936507934,4.5,4.5,4.5,0.0,-1,4,-1,-1,4,0,20,str,2023-06-19 16:10:15
182,14806,38415,17,-1,0,1,0,4.0,0.3958638583638584,4.0,4.0,4.0,0.0,-1,7,-1,-1,4,0,46,str,2023-06-19 16:11:02
183,14657,38464,18,-1,0,1,0,5.0,0.2101879876244283,5.0,5.0,1.0,-1.0,-1,1,-1,-1,5,0,13,str,2023-06-19 16:36:26
184,14657,38464,5,-1,0,1,0,4.0,0.22211216517857144,4.0,4.0,0.0,-1.0,-1,16,-1,-1,4,0,30,str,2023-06-19 16:36:40
185,14657,38464,25,-1,0,1,0,4.0,0.2419312169312169,4.0,4.0,0.0,-1.0,-1,17,-1,-1,4,0,32,str,2023-06-19 16:36:42
186,14657,38464,29,-1,0,1,0,3.5,0.18680584993641372,3.5,3.5,0.0,-1.0,-1,22,-1,-1,3,1,99,str,2023-06-19 16:36:55
187,14657,38492,5,-1,0,1,0,4.0,0.22211216517857144,4.0,4.0,0.0,-1.0,-1,14,-1,-1,4,0,30,str,2023-06-19 16:58:02
188,14657,38492,29,-1,0,1,0,3.5,0.18680584993641372,3.5,3.5,0.0,-1.0,-1,20,-1,-1,3,1,99,str,2023-06-19 16:58:07
189,14657,38545,5,-1,0,1,0,4.0,0.22211216517857144,4.0,4.0,0.0,-1.0,-1,16,-1,-1,4,0,30,str,2023-06-19 18:19:26
190,14657,38545,29,-1,0,1,0,3.5,0.18680584993641375,3.5,3.5,0.0,-1.0,-1,22,-1,-1,3,1,99,str,2023-06-19 18:19:31
191,14657,38545,13,-1,0,1,0,3.0,0.25434173669467786,3.0,3.0,0.0,-1.0,-1,26,-1,-1,4,0,43,str,2023-06-19 18:19:39
192,14648,38487,24,0,0,1,0,4.5,0.46175303454715216,4.5,4.5,4.5,4.5,0,1,-1,-1,4,0,21,str,2023-06-19 17:03:00
193,14648,38487,5,0,0,1,0,4.0,0.2761160714285714,4.0,4.0,4.0,4.0,0,3,-1,-1,4,0,30,str,2023-06-19 17:03:05
194,14648,38487,27,0,0,1,0,3.525,0.29517195767195764,3.5,3.5,3.6,3.5,0,8,-1,-1,3,0,111,str,2023-06-19 17:03:18
195,14648,38487,29,0,0,1,0,3.5,0.22676393010220905,3.5,3.5,3.5,3.5,0,7,-1,-1,3,1,99,str,2023-06-19 17:03:28
196,14648,38504,18,1,0,1,0,5.0,0.19347592144202314,5.0,5.0,5.0,5.0,1,1,-1,-1,5,0,13,str,2023-06-19 17:16:40
197,14648,38504,5,0,0,1,0,4.0,0.2041558159722222,4.0,4.0,4.0,4.0,0,15,-1,-1,4,0,30,str,2023-06-19 17:16:58
198,14648,38504,4,0,0,1,0,4.0,0.2157638888888889,4.0,4.0,4.0,4.0,0,16,-1,-1,4,0,61,str,2023-06-19 17:17:03
199,14648,38504,29,0,0,1,0,3.5,0.16565517403796337,3.5,3.5,3.5,3.5,0,23,-1,-1,3,1,99,str,2023-06-19 17:17:09
200,14693,38554,18,-1,0,1,0,5.0,0.2280535377993005,5.0,5.0,5.0,5.0,-1,1,-1,-1,5,0,13,str,2023-06-19 18:31:03
201,14693,38554,32,-1,0,1,0,5.0,0.2849537037037037,5.0,5.0,5.0,5.0,-1,2,-1,-1,5,0,16,str,2023-06-19 18:32:43
202,14693,38554,26,-1,0,1,0,4.5,0.32032436162870936,4.5,4.5,4.5,4.5,-1,5,-1,-1,4,0,23,str,2023-06-19 18:33:05
203,14693,38554,5,-1,0,1,0,4.0,0.23209635416666669,4.0,4.0,4.0,4.0,-1,13,-1,-1,4,0,30,str,2023-06-19 18:34:04
204,14693,38554,4,-1,0,1,0,4.0,0.22262896825396825,4.0,4.0,4.0,4.0,-1,17,-1,-1,4,0,61,str,2023-06-19 18:34:48
205,14693,38570,18,-1,0,1,0,5.0,0.2734967715899919,5.0,5.0,5.0,5.0,-1,1,-1,-1,5,0,13,str,2023-06-19 18:46:09
206,14693,38570,26,-1,0,1,0,4.5,0.37434437543133187,4.5,4.5,4.5,4.5,-1,5,-1,-1,4,0,23,str,2023-06-19 18:46:53
207,14693,38570,24,-1,0,1,0,4.5,0.44063375350140055,4.5,4.5,4.5,4.5,-1,6,-1,-1,4,0,21,str,2023-06-19 18:46:59
208,14693,38570,5,-1,0,1,0,4.0,0.26065538194444443,4.0,4.0,4.0,4.0,-1,12,-1,-1,4,0,30,str,2023-06-19 18:47:47
209,14693,38570,17,-1,0,1,0,4.0,0.3715048840048839,4.0,4.0,4.0,4.0,-1,13,-1,-1,4,0,46,str,2023-06-19 18:48:08
210,14693,38570,4,-1,0,1,0,4.0,0.26825066137566134,4.0,4.0,4.0,4.0,-1,16,-1,-1,4,0,61,str,2023-06-19 18:48:28
211,14703,37405,29,-1,1,0,0,3.5,0.23945595003287312,3.5,3.5,3.5,-1.0,-1,-1,-1,1,3,1,99,str,2023-06-19 11:28:13
212,14703,37405,5,-1,1,0,0,4.0,0.2987738715277778,4.0,4.0,4.0,-1.0,-1,-1,-1,3,4,0,30,str,2023-06-19 11:28:27
213,14703,37405,25,-1,1,0,0,4.0,0.33771604938271604,4.0,4.0,4.0,-1.0,-1,-1,-1,8,4,0,32,str,2023-06-19 11:28:49
214,14703,37405,20,-1,1,0,0,4.0,0.28125,4.0,4.0,4.0,-1.0,-1,-1,-1,24,4,0,7,str,2023-06-19 11:29:47
215,14703,37881,5,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,3,4,0,30,str,2023-06-19 13:07:18
216,14703,37881,22,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,7,4,0,18,str,2023-06-19 13:07:20
217,14703,37881,29,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,1,99,str,2023-06-19 13:08:11
218,14703,38737,5,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,3,4,0,30,str,2023-06-19 20:33:49
219,14703,38737,22,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,7,4,0,18,str,2023-06-19 20:33:56
220,14703,38737,8,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,15,3,0,47,str,2023-06-19 20:34:09
221,14803,37465,18,-1,0,1,0,5.0,0.2870813155770783,5.0,5.0,5.0,-1.0,-1,1,-1,-1,5,0,13,str,2023-06-19 12:03:11
222,14803,37465,5,-1,0,1,0,4.0,0.31233103918650795,4.0,4.0,4.0,-1.0,-1,12,-1,-1,4,0,30,str,2023-06-19 12:03:51
223,14803,37465,30,-1,0,1,0,5.0,0.37642580287929134,5.0,5.0,5.0,-1.0,-1,3,-1,-1,5,0,9,str,2023-06-19 12:05:58
224,14803,38742,18,-1,0,1,0,5.0,0.20738162496637072,5.0,5.0,5.0,1.0,-1,1,-1,-1,5,0,13,str,2023-06-19 20:43:02
225,14803,38742,30,-1,0,1,0,5.0,0.2928017718715392,5.0,5.0,5.0,1.0,-1,3,-1,-1,5,0,9,str,2023-06-19 20:43:08
226,14803,38742,5,-1,0,1,0,4.0,0.21894066220238095,4.0,4.0,4.0,0.0,-1,12,-1,-1,4,0,30,str,2023-06-19 20:43:27
227,14783,38744,29,-1,1,0,0,3.5,0.2466782063963073,3.5,3.5,3.5,3.5,-1,-1,-1,1,3,1,99,str,2023-06-19 20:45:57
228,14783,38744,18,1,0,1,0,5.0,0.2841051251008878,5.0,5.0,5.0,5.0,1,1,-1,-1,5,0,13,str,2023-06-19 21:00:41
229,14783,38744,32,1,0,1,0,5.0,0.3252241328630217,5.0,5.0,5.0,5.0,1,2,-1,-1,5,0,16,str,2023-06-19 21:01:00
230,14783,38744,22,0,0,1,0,4.5,0.3587250712250712,4.5,4.5,4.5,4.5,0,4,-1,-1,4,0,18,str,2023-06-19 21:01:52
231,14783,38744,17,0,0,1,0,4.0,0.4056013431013431,4.0,4.0,4.0,4.0,0,14,-1,-1,4,0,46,str,2023-06-19 21:03:33
232,14783,39441,18,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,3,5,0,13,str,2023-06-20 13:41:39
233,14783,39441,32,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,5,5,0,16,str,2023-06-20 13:41:44
234,14783,39441,30,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,6,5,0,9,str,2023-06-20 13:41:48
235,14783,39441,25,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,7,4,0,32,str,2023-06-20 13:41:59
236,14709,38771,15,-1,0,1,0,4.5,0.18244047619047618,4.5,-1.0,-1.0,-1.0,-1,1,-1,-1,4,0,40,str,2023-06-19 21:16:10
237,14709,38771,28,-1,0,1,0,4.5,0.1886591478696742,4.5,-1.0,-1.0,-1.0,-1,2,-1,-1,4,0,18,str,2023-06-19 21:16:13
238,14709,38771,4,-1,0,1,0,4.0,0.13693121693121696,4.0,-1.0,-1.0,-1.0,-1,3,-1,-1,4,0,61,str,2023-06-19 21:16:16
239,14709,38771,17,-1,0,1,0,4.0,0.1978556166056166,4.0,-1.0,-1.0,-1.0,-1,4,-1,-1,4,0,46,str,2023-06-19 21:16:18
240,14709,38771,5,-1,0,1,0,4.0,0.13071831597222222,4.0,-1.0,-1.0,-1.0,-1,5,-1,-1,4,0,30,str,2023-06-19 21:16:24
241,14691,38780,5,0,0,1,0,4.0,0.3050657242063492,4.0,4.0,4.0,4.0,0,6,-1,-1,4,0,30,str,2023-06-19 21:38:09
242,14691,38780,15,0,0,1,0,4.5,0.3404017857142857,4.5,4.5,4.5,4.5,0,2,-1,-1,4,0,40,str,2023-06-19 21:39:34
243,14691,38780,4,0,0,1,0,4.0,0.30242394179894183,4.0,4.0,4.0,4.0,0,4,-1,-1,4,0,61,str,2023-06-19 21:40:09
244,14691,38780,17,0,0,1,0,4.0,0.40418956043956034,4.0,4.0,4.0,4.0,0,5,-1,-1,4,0,46,str,2023-06-19 21:40:49
245,14691,38824,5,0,0,1,0,4.0,0.24250837053571425,4.0,4.0,4.0,4.0,0,6,-1,-1,4,0,30,str,2023-06-19 21:59:54
246,14691,38824,29,0,0,1,0,3.5,0.19892641977211709,3.5,3.5,3.5,3.5,0,21,-1,-1,3,1,99,str,2023-06-19 22:01:04
247,14691,38824,17,0,0,1,0,4.0,0.3150641025641025,4.0,4.0,4.0,4.0,0,5,-1,-1,4,0,46,str,2023-06-19 22:02:32
248,14691,38824,4,0,0,1,0,4.0,0.23833002645502646,4.0,4.0,4.0,4.0,0,4,-1,-1,4,0,61,str,2023-06-19 22:02:32
249,14691,38824,30,1,0,1,0,5.0,0.3243271586294842,5.0,5.0,5.0,5.0,1,2,-1,-1,5,0,9,str,2023-06-19 22:02:43
250,14691,38824,18,1,0,1,0,5.0,0.2324323745933915,5.0,5.0,5.0,5.0,1,1,-1,-1,5,0,13,str,2023-06-19 22:02:43
251,14642,38568,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,1,99,str,2023-06-19 18:44:12
252,14642,38886,29,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,1,99,str,2023-06-19 22:33:17
253,14642,38886,18,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,2,5,0,13,str,2023-06-19 22:33:19
254,14642,38886,5,-1,1,0,0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,3,4,0,30,str,2023-06-19 22:33:33
255,14797,38888,18,1,0,1,0,5.0,0.2712200699488835,5.0,5.0,5.0,5.0,1,1,-1,-1,5,0,13,str,2023-06-19 22:37:42
256,14797,38888,29,0,0,0,1,3.5,0.229972681456361,3.5,3.5,3.5,3.5,0,-1,8,-1,3,1,99,str,2023-06-19 22:38:20
257,14697,38893,28,-1,0,1,0,4.5,0.25275689223057646,4.5,4.5,0.0,-1.0,-1,13,-1,-1,4,0,18,str,2023-06-19 22:43:22
258,14697,38893,8,-1,0,0,1,3.5,0.18606701940035272,3.5,3.5,0.0,-1.0,-1,-1,9,-1,3,0,47,str,2023-06-19 22:45:33
259,14697,38893,29,-1,0,0,1,3.5,0.18680584993641375,3.5,3.5,0.0,-1.0,-1,-1,10,-1,3,1,99,str,2023-06-19 22:45:51
260,14697,38893,6,-1,0,0,1,4.0,0.23598484848484846,4.0,4.0,0.0,-1.0,-1,-1,12,-1,4,0,13,str,2023-06-19 22:46:16
261,14697,39002,29,-1,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1,-1,-1,1,3,1,99,str,2023-06-19 23:55:19
262,14905,38941,18,-1,0,1,0,5.0,0.2724340866290019,5.0,5.0,5.0,-1.0,-1,1,-1,-1,5,0,13,str,2023-06-19 23:07:13
263,14905,38941,32,-1,0,1,0,5.0,0.31771017048794825,5.0,5.0,5.0,-1.0,-1,2,-1,-1,5,0,16,str,2023-06-19 23:07:14
264,14905,38941,24,-1,0,1,0,4.5,0.43593020541549954,4.5,4.5,4.5,-1.0,-1,5,-1,-1,4,0,21,str,2023-06-19 23:07:17
265,14905,38941,4,-1,0,1,0,4.0,0.2719973544973545,4.0,4.0,4.0,-1.0,-1,9,-1,-1,4,0,61,str,2023-06-19 23:07:20
266,14905,38941,17,-1,0,1,0,4.0,0.36771214896214893,4.0,4.0,4.0,-1.0,-1,10,-1,-1,4,0,46,str,2023-06-19 23:07:22
267,14905,38941,5,-1,0,1,0,4.0,0.2574962797619047,4.0,4.0,4.0,-1.0,-1,11,-1,-1,4,0,30,str,2023-06-19 23:07:23
268,14905,38941,25,-1,0,1,0,4.0,0.27888007054673714,4.0,4.0,4.0,-1.0,-1,12,-1,-1,4,0,32,str,2023-06-19 23:07:26
